transmitting,holding,state,prob,rate
4,9,c,7.826355030537651e-05,250
4,10,c,7.337206923984593e-05,250
4,11,c,6.878630631403095e-05,250
4,12,c,6.448715410850587e-05,250
4,13,c,6.0456699419601485e-05,250
4,14,c,5.667814862114817e-05,250
4,15,c,5.313575769036474e-05,250
4,16,c,4.9814766607871605e-05,250
4,17,c,4.6701337857165156e-05,250
4,18,c,4.378249876825576e-05,250
4,19,c,4.1046087464498975e-05,250
4,20,c,3.848070218799282e-05,250
4,21,c,3.6075653791760424e-05,250
4,22,c,3.382092120213131e-05,250
4,23,c,3.17071096636017e-05,250
4,24,c,2.9725411593992488e-05,250
4,25,c,2.7867569885911173e-05,250
4,26,c,2.6125843502345836e-05,250
4,27,c,2.44929752219073e-05,250
4,28,c,2.2962161400087256e-05,250
4,29,c,2.1527023621687094e-05,250
4,30,c,2.018158212262156e-05,250
4,31,c,1.8920230874945825e-05,250
4,32,c,1.7737714227990816e-05,250
4,33,c,1.66291050100677e-05,250
4,34,c,1.5589783998170125e-05,250
4,35,c,1.461542067134242e-05,250
4,36,c,1.3701955166696442e-05,250
4,37,c,1.2845581363053477e-05,250
4,38,c,1.2042731022548543e-05,250
4,39,c,1.1290058922288022e-05,250
4,40,c,1.058442891658058e-05,250
4,41,c,9.922900869046766e-06,250
4,42,c,9.302718401956975e-06,250
4,43,c,8.721297411705628e-06,250
4,44,c,8.17621530160054e-06,250
4,45,c,7.66520088704942e-06,250
4,46,c,7.186124933392317e-06,250
4,47,c,6.736991282992227e-06,250
4,48,c,6.3159285382644665e-06,250
4,49,c,5.921182264619277e-06,250
4,50,c,8.881755633507194e-05,250
5,0,c,0.0001501089097479549,250
5,1,c,0.0001407270852977035,250
5,2,c,0.0001319316259750535,250
5,3,c,0.00012368588389089305,250
5,4,c,0.00011595550165325569,250
5,5,c,0.00010870826921147024,250
5,6,c,0.00010191398964648728,250
5,7,c,9.55443533505315e-05,250
5,8,c,8.957282006951776e-05,250
5,9,c,8.397450831832842e-05,250
5,10,c,7.87260917076851e-05,250
5,11,c,7.38057017502613e-05,250
5,12,c,6.91928367417506e-05,250
5,13,c,6.486827633689932e-05,250
5,14,c,6.0814001464086316e-05,250
5,15,c,5.7013119245858824e-05,250
5,16,c,5.344979261175101e-05,250
5,17,c,5.0109174309864934e-05,250
5,18,c,4.69773450434059e-05,250
5,19,c,4.404125547299569e-05,250
5,20,c,4.128867184483149e-05,250
5,21,c,3.870812501605457e-05,250
5,22,c,3.6288862666467255e-05,250
5,23,c,3.402080449721738e-05,250
5,24,c,3.189450022927297e-05,250
5,25,c,2.9901090227306577e-05,250
5,26,c,2.803226858408098e-05,250
5,27,c,2.6280248512513647e-05,250
5,28,c,2.4637729900738054e-05,250
5,29,c,2.3097868894732548e-05,250
5,30,c,2.1654249382056827e-05,250
5,31,c,2.0300856258070468e-05,250
5,32,c,1.9032050362957945e-05,250
5,33,c,1.784254498499205e-05,250
5,34,c,1.6727383832477037e-05,250
5,35,c,1.5681920382657394e-05,250
5,36,c,1.4701798521008184e-05,250
5,37,c,1.3782934390637268e-05,250
5,38,c,1.292149937600861e-05,250
5,39,c,1.211390415079744e-05,250
5,40,c,1.1356783721844266e-05,250
5,41,c,1.0646983408317447e-05,250
5,42,c,9.981545697528046e-06,250
5,43,c,9.357697921706266e-06,250
5,44,c,8.772840704990865e-06,250
5,45,c,8.224537132900698e-06,250
5,46,c,7.710502598295965e-06,250
5,47,c,7.228595282349842e-06,250
5,48,c,6.776807230083431e-06,250
5,49,c,6.353255984037839e-06,250
5,50,c,9.529864916278874e-05,250
6,0,c,0.00016104749995033736,250
6,1,c,0.00015098201233071213,250
6,2,c,0.00014154561886682107,250
6,3,c,0.00013269900110031711,250
6,4,c,0.00012440529798079275,250
6,5,c,0.00011662995227827175,250
6,6,c,0.00010934056659329344,250
6,7,c,0.00010250676836789941,250
6,8,c,9.610008333239626e-05,250
6,9,c,9.009381686239049e-05,250
6,10,c,8.446294275054422e-05,250
6,11,c,7.918399893061617e-05,250
6,12,c,7.423498971811373e-05,250
6,13,c,6.959529416133909e-05,250
6,14,c,6.524558012059524e-05,250
6,15,c,6.116772371704521e-05,250
6,16,c,5.734473381666173e-05,250
6,17,c,5.376068123300064e-05,250
6,18,c,5.0400632355916205e-05,250
6,19,c,4.725058692736213e-05,250
6,20,c,4.4297419707209294e-05,250
6,21,c,4.152882578435175e-05,250
6,22,c,3.893326930622453e-05,250
6,23,c,3.6499935412087446e-05,250
6,24,c,3.421868517145439e-05,250
6,25,c,3.208001333823626e-05,250
6,26,c,3.0075008745170792e-05,250
6,27,c,2.8195317174233143e-05,250
6,28,c,2.6433106546723774e-05,250
6,29,c,2.4781034289945092e-05,250
6,30,c,2.3232216742768085e-05,250
6,31,c,2.1780200473818174e-05,250
6,32,c,2.0418935391830246e-05,250
6,33,c,1.9142749537028117e-05,250
6,34,c,1.7946325447667087e-05,250
6,35,c,1.6824678004085316e-05,250
6,36,c,1.5773133657159772e-05,250
6,37,c,1.4787310955179977e-05,250
6,38,c,1.3863102287613546e-05,250
6,39,c,1.2996656770020903e-05,250
6,40,c,1.2184364198842668e-05,250
6,41,c,1.142284000851426e-05,250
6,42,c,1.0708911169318364e-05,250
6,43,c,1.0039602966282755e-05,250
6,44,c,9.412126604424907e-06,250
6,45,c,8.823867588627498e-06,250
6,46,c,8.272374830347794e-06,250
6,47,c,7.755350434071367e-06,250
6,48,c,7.270640123103647e-06,250
6,49,c,6.816224263380785e-06,250
6,50,c,0.00010224315946407258,250
7,0,c,0.00017273397187214965,250
7,1,c,0.0001619380783878773,250
7,2,c,0.0001518169295115881,250
7,3,c,0.00014232835362599334,250
7,4,c,0.00013343281484532498,250
7,5,c,0.00012509324828083605,250
7,6,c,0.00011727490560387828,250
7,7,c,0.00010994521026041707,250
7,8,c,0.00010307362173500504,250
7,9,c,9.663150829763954e-05,250
7,10,c,9.059202770500425e-05,250
7,11,c,8.493001535712437e-05,250
7,12,c,7.962187944462863e-05,250
7,13,c,7.464550264867628e-05,250
7,14,c,6.998014998555011e-05,250
7,15,c,6.560638241072712e-05,250
7,16,c,6.150597582177319e-05,250
7,17,c,5.7661845125179144e-05,250
7,18,c,5.4057973047587743e-05,250
7,19,c,5.0679343397190404e-05,250
7,20,c,4.751187849587725e-05,250
7,21,c,4.454238052203135e-05,250
7,22,c,4.175847651955654e-05,250
7,23,c,3.914856684357132e-05,250
7,24,c,3.6701776828088936e-05,250
7,25,c,3.440791147533605e-05,250
7,26,c,3.225741297592436e-05,250
7,27,c,3.0241320884728146e-05,250
7,28,c,2.8351234785624912e-05,250
7,29,c,2.6579279289077712e-05,250
7,30,c,2.491807121871259e-05,250
7,31,c,2.3360688847521247e-05,250
7,32,c,2.1900643056921657e-05,250
7,33,c,2.0531850299335242e-05,250
7,34,c,1.9248607249630804e-05,250
7,35,c,1.80455670408364e-05,250
7,36,c,1.6917716986063955e-05,250
7,37,c,1.5860357691948818e-05,250
7,38,c,1.4869083477540211e-05,250
7,39,c,1.393976401771345e-05,250
7,40,c,1.306852713305847e-05,250
7,41,c,1.2251742655728042e-05,250
7,42,c,1.1486007303990835e-05,250
7,43,c,1.0768130501477615e-05,250
7,44,c,1.0095121083243974e-05,250
7,45,c,9.464174832533648e-06,250
7,46,c,8.872662796432922e-06,250
7,47,c,8.318120331885555e-06,250
7,48,c,7.79823683641192e-06,250
7,49,c,7.310846120219107e-06,250
7,50,c,0.00010966247247849091,250
8,0,c,0.0001851756932316889,250
8,1,c,0.0001736021907044623,250
8,2,c,0.00016275203344148285,250
8,3,c,0.00015258001227884914,250
8,4,c,0.00014304374363093966,250
8,5,c,0.00013410349289118539,250
8,6,c,0.00012572200887024402,250
8,7,c,0.00011786436858280552,250
8,8,c,0.00011049783173414031,250
8,9,c,0.0001035917043018145,250
8,10,c,9.711721064331463e-05,250
8,11,c,9.104737359717201e-05,250
8,12,c,8.535690207776042e-05,250
8,13,c,8.002208569507392e-05,250
8,14,c,7.502069596156417e-05,250
8,15,c,7.033189367244039e-05,250
8,16,c,6.593614207592673e-05,250
8,17,c,6.181512546926988e-05,250
8,18,c,5.7951672883490797e-05,250
8,19,c,5.432968653702937e-05,250
8,20,c,5.09340747617277e-05,250
8,21,c,4.775068912031778e-05,250
8,22,c,4.476626545454836e-05,250
8,23,c,4.19683686175657e-05,250
8,24,c,3.934534066080446e-05,250
8,25,c,3.688625225878638e-05,250
8,26,c,3.458085716998725e-05,250
8,27,c,3.2419549544438996e-05,250
8,28,c,3.039332389875081e-05,250
8,29,c,2.8493737593397143e-05,250
8,30,c,2.6712875654709195e-05,250
8,31,c,2.504331779591093e-05,250
8,32,c,2.347810749887552e-05,250
8,33,c,2.201072302885607e-05,250
8,34,c,2.06350502601751e-05,250
8,35,c,1.9345357200773732e-05,250
8,36,c,1.8136270108677518e-05,250
8,37,c,1.700275110156277e-05,250
8,38,c,1.5940077165168206e-05,250
8,39,c,1.4943820474352325e-05,250
8,40,c,1.4009829943551964e-05,250
8,41,c,1.3134213930269416e-05,250
8,42,c,1.231332402049066e-05,250
8,43,c,1.1543739826255482e-05,250
8,44,c,1.082225473435852e-05,250
8,45,c,1.0145862545190312e-05,250
8,46,c,9.511744947128709e-06,250
8,47,c,8.91725977330268e-06,250
8,48,c,8.359929992425406e-06,250
8,49,c,7.837433388255353e-06,250
8,50,c,0.0001175612657006319,250
9,0,c,0.00019836937294359972,250
9,1,c,0.0001859712638882316,250
9,2,c,0.00017434803810172222,250
9,3,c,0.000163451265288968,250
9,4,c,0.00015323554205391366,250
9,5,c,0.00014365830271825954,250
9,6,c,0.00013467964196350066,250
9,7,c,0.00012626214855798593,250
9,8,c,0.0001183707494767826,250
9,9,c,0.00011097256376288273,250
9,10,c,0.00010403676552310185,250
9,11,c,9.753445548615725e-05,250
9,12,c,9.143854058842491e-05,250
9,13,c,8.572362108619695e-05,250
9,14,c,8.03658847225863e-05,250
9,15,c,7.534300750960237e-05,250
9,16,c,7.063406071097368e-05,250
9,17,c,6.621942363910192e-05,250
9,18,c,6.208070190161427e-05,250
9,19,c,5.8200650757659916e-05,250
9,20,c,5.4563103264910226e-05,250
9,21,c,5.115290291676342e-05,250
9,22,c,4.7955840490051666e-05,250
9,23,c,4.495859483960525e-05,250
9,24,c,4.2148677393519895e-05,250
9,25,c,3.951438011719963e-05,250
9,26,c,3.7044726729304616e-05,250
9,27,c,3.472942696755219e-05,250
9,28,c,3.2558833712229843e-05,250
9,29,c,3.052390278972213e-05,250
9,30,c,2.8616155288340494e-05,250
9,31,c,2.682764222932098e-05,250
9,32,c,2.5150911446131342e-05,250
9,33,c,2.3578976533404257e-05,250
9,34,c,2.210528773687253e-05,250
9,35,c,2.072370466288174e-05,250
9,36,c,1.94284706928905e-05,250
9,37,c,1.8214188997785672e-05,250
9,38,c,1.7075800050959915e-05,250
9,39,c,1.6008560546712413e-05,250
9,40,c,1.5008023636532479e-05,250
9,41,c,1.4070020400463526e-05,250
9,42,c,1.3190642476583835e-05,250
9,43,c,1.2366225776027888e-05,250
9,44,c,1.15933352158622e-05,250
9,45,c,1.0868750406243857e-05,250
9,46,c,1.0189452232169757e-05,250
9,47,c,9.55261027354644e-06,250
9,48,c,8.955571012047653e-06,250
9,49,c,8.395846774249589e-06,250
9,50,c,0.00012593744973929722,250
10,0,c,0.00021260623748273644,250
10,1,c,0.00042739061928621686,250
10,2,c,0.0006455455530313879,250
10,3,c,0.0008682176916741289,250
10,4,c,0.0010964541148122402,250
10,5,c,0.001331163835556217,250
10,6,c,0.0015730919646725395,250
10,7,c,0.0018228042326395677,250
10,8,c,0.002080679894863704,250
10,9,c,0.0023469113304174978,250
10,10,c,0.0026263878757024533,250
10,11,c,0.002922301044443972,250
10,12,c,0.0032364422950242992,250
10,13,c,0.003569461246440893,250
10,14,c,0.003921088835238711,250
10,15,c,0.004290329444779847,250
10,16,c,0.004675625621268459,250
10,17,c,0.005074998614052802,250
10,18,c,0.005486167637232729,250
10,19,c,0.0059066504421963675,250
10,20,c,0.006411911064084864,250
10,21,c,0.00697978667714127,250
10,22,c,0.0075911738419496885,250
10,23,c,0.0082296938931836,250
10,24,c,0.00888139062582699,250
10,25,c,0.009534457398221707,250
10,26,c,0.010178991013795474,250
10,27,c,0.01080676996705904,250
10,28,c,0.011411054844972153,250
10,29,c,0.011986408863519435,250
10,30,c,0.013777551162525279,250
10,31,c,0.015297978169151003,250
10,32,c,0.01657453268255012,250
10,33,c,0.017631759631266987,250
10,34,c,0.01849208845252437,250
10,35,c,0.01917600165014739,250
10,36,c,0.019702190546377275,250
10,37,c,0.020087699169908414,250
10,38,c,0.020348057154716253,250
10,39,c,0.020497402461265527,250
10,40,c,0.04053278872129605,250
10,41,c,0.0379994846762794,250
10,42,c,0.03562451243094796,250
10,43,c,0.033397976229266754,250
10,44,c,0.03131059880111274,250
10,45,c,0.029353682706832914,250
10,46,c,0.027519074097771597,250
10,47,c,0.02579912874176969,250
10,48,c,0.024186680172074083,250
10,49,c,0.02267500982694323,250
10,50,c,0.34012446715521344,250
1,0,t,0.0010843049672822178,200
1,1,t,0.001000896738891745,200
1,2,t,0.0009239045399147656,200
1,3,t,0.0008528348287159612,200
1,4,t,0.000787232028471335,200
1,5,t,0.0007266756067926915,200
1,6,t,0.0006707773799967298,200
1,7,t,0.0006191790247386756,200
1,8,t,0.0005715497810588004,200
1,9,t,0.0005275843321182478,200
1,10,t,0.00048700084703210046,200
1,11,t,0.000449539174254371,200
1,12,t,0.0004149591739333835,200
1,13,t,0.0003830391785478852,200
1,14,t,0.000353574571955832,200
1,15,t,0.0003263764777474326,200
1,16,t,0.0003012705484944723,200
1,17,t,0.00027809584813401166,200
1,18,t,0.00025670382032310355,200
1,19,t,0.00023695733615094864,200
1,20,t,0.00021872981510399713,200
1,21,t,0.00020190441364916596,200
1,22,t,0.00018637327623413107,200
1,23,t,0.00017203684390274462,200
1,24,t,0.00015880321609438152,200
1,25,t,0.00014658756153516865,200
1,26,t,0.0001353115744460238,200
1,27,t,0.00012490297258048783,200
1,28,t,0.00011529503387506818,200
1,29,t,0.0001064261687421783,200
1,30,t,9.823952526363595e-05,200
1,31,t,9.06826247537248e-05,200
1,32,t,8.370702535620427e-05,200
1,33,t,7.72680115183464e-05,200
1,34,t,7.132430735171669e-05,200
1,35,t,6.583781204188474e-05,200
1,36,t,6.077335561202535e-05,200
1,37,t,5.609847347289965e-05,200
1,38,t,5.178319831606809e-05,200
1,39,t,4.779986801485405e-05,200
1,40,t,4.412294830247828e-05,200
1,41,t,4.072886909017454e-05,200
1,42,t,3.759587337618054e-05,200
1,43,t,3.470387777739396e-05,200
1,44,t,3.203434378920183e-05,200
1,45,t,2.9570158948497457e-05,200
1,46,t,2.7295527137770177e-05,200
1,47,t,2.5195867327813186e-05,200
1,48,t,2.325772010908343e-05,200
1,49,t,2.14686614132077e-05,200
1,50,t,0.000257623421711686,200
2,0,c,0.0005690186043573538,200
2,1,c,0.0005252478616763765,200
2,2,c,0.000484844105417514,200
2,3,c,0.00044754833614718575,200
2,4,c,0.00041312147750180087,200
2,5,c,0.0003813428436412334,200
2,6,c,0.00035200872459058844,200
2,7,c,0.00032493108040189156,200
2,8,c,0.00029993633576538923,200
2,9,c,0.00027686426734274704,200
2,10,c,0.0002555669766906811,200
2,11,c,0.0002359079421901424,200
2,12,c,0.00021776114390459982,200
2,13,c,0.00020101025575654542,200
2,14,c,0.00018554789984479098,200
2,15,c,0.0001712749581221434,200
2,16,c,0.0001580999370204582,200
2,17,c,0.00014593838095145988,200
2,18,c,0.00013471233092252335,200
2,19,c,0.00012434982479769726,200
2,20,c,0.00011478443600031271,200
2,21,c,0.00010595484769956527,200
2,22,c,9.780445975276112e-05,200
2,23,c,9.028102588242333e-05,200
2,24,c,8.333631876276039e-05,200
2,25,c,7.692582086932686e-05,200
2,26,c,7.100843910886076e-05,200
2,27,c,6.554624140108849e-05,200
2,28,c,6.050421352345524e-05,200
2,29,c,5.5850034660072395e-05,200
2,30,c,5.155387021640294e-05,200
2,31,c,4.75881805708337e-05,200
2,32,c,4.392754453806413e-05,200
2,33,c,4.05484964123628e-05,200
2,34,c,3.7429375545335366e-05,200
2,35,c,3.455018749564508e-05,200
2,36,c,3.18924758586629e-05,200
2,37,c,2.9439203955832573e-05,200
2,38,c,2.717464562463997e-05,200
2,39,c,2.5084284409774268e-05,200
2,40,c,2.3154720508235884e-05,200
2,41,c,2.1373584873264037e-05,200
2,42,c,1.9729459924595377e-05,200
2,43,c,1.821180635935933e-05,200
2,44,c,1.6810895591574077e-05,200
2,45,c,1.5517747389477066e-05,200
2,46,c,1.4324072309691225e-05,200
2,47,c,1.3222218559422616e-05,200
2,48,c,1.2205122946381072e-05,200
2,49,c,1.1266265601808627e-05,200
2,50,c,0.00013519491683228546,200
3,0,c,0.0005877734604753232,200
3,1,c,0.0005425600338910805,200
3,2,c,0.0005008245696187684,200
3,3,c,0.00046229953160199436,200
3,4,c,0.00042673796351904667,200
3,5,c,0.00039391190572342957,200
3,6,c,0.00036361093395839245,200
3,7,c,0.0003356408104783562,200
3,8,c,0.00030982223893043475,200
3,9,c,0.0002859897150143093,200
3,10,c,0.0002639904655530987,200
3,11,c,0.00024368346917467775,200
3,12,c,0.00022493855232451958,200
3,13,c,0.0002076355548171571,200
3,14,c,0.0001916635595753628,200
3,15,c,0.00017692018162031452,200
3,16,c,0.0001633109117555436,200
3,17,c,0.00015074851073603108,200
3,18,c,0.00013915245004063925,200
3,19,c,0.00012844839566086152,200
3,20,c,0.00011856773159957835,200
3,21,c,0.00010944712002310276,200
3,22,c,0.00010102809524777829,200
3,23,c,9.325668895846148e-05,200
3,24,c,8.608308425654195e-05,200
3,25,c,7.946129631972039e-05,200
3,26,c,7.334887762604245e-05,200
3,27,c,6.770664585376949e-05,200
3,28,c,6.24984327114719e-05,200
3,29,c,5.7690852088928196e-05,200
3,30,c,5.325308604317104e-05,200
3,31,c,4.91566872464505e-05,200
3,32,c,4.537539663119909e-05,200
3,33,c,4.188497506186023e-05,200
3,34,c,3.866304795501595e-05,200
3,35,c,3.568896185251578e-05,200
3,36,c,3.294365202649101e-05,200
3,37,c,3.0409520269157376e-05,200
3,38,c,2.8070322083750916e-05,200
3,39,c,2.5911062552633764e-05,200
3,40,c,2.391790021508959e-05,200
3,41,c,2.207805834034975e-05,200
3,42,c,2.0379743024955713e-05,200
3,43,c,1.88120675904812e-05,200
3,44,c,1.7364982796544042e-05,200
3,45,c,1.6029212423103984e-05,200
3,46,c,1.4796193806500586e-05,200
3,47,c,1.365802295087452e-05,200
3,48,c,1.2607403861249086e-05,200
3,49,c,1.1637601773843701e-05,200
3,50,c,0.000139650941983707,200
4,0,c,0.0006071888558508256,200
4,1,c,0.0005604819345574041,200
4,2,c,0.0005173678599964657,200
4,3,c,0.0004775702588321363,200
4,4,c,0.0004408340172551895,200
4,5,c,0.00040692364563192944,200
4,6,c,0.00037562176894922556,200
4,7,c,0.00034672773337964165,200
4,8,c,0.0003200563200340729,200
4,9,c,0.00029543655765660833,200
4,10,c,0.00027271062665061677,200
4,11,c,0.00025173284741096893,200
4,12,c,0.00023236874647645597,200
4,13,c,0.0002144941945176117,200
4,14,c,0.0001979946106324664,200
4,15,c,0.00018276422785084935,200
4,16,c,0.00016870541513839944,200
4,17,c,0.00015572805155417775,200
4,18,c,0.0001437489485501708,200
4,19,c,0.00013269131670918302,200
4,20,c,0.0001224842735032633,200
4,21,c,0.00011306238891651333,200
4,22,c,0.00010436526602057953,200
4,23,c,9.633715381337475e-05,200
4,24,c,8.892658983898981e-05,200
4,25,c,8.208607029972625e-05,200
4,26,c,7.57717455424692e-05,200
4,27,c,6.994313897095489e-05,200
4,28,c,6.456288757891788e-05,200
4,29,c,5.959650244248378e-05,200
4,30,c,5.501214763743745e-05,200
4,31,c,5.078043616072134e-05,200
4,32,c,4.687424155236907e-05,200
4,33,c,4.326852400699912e-05,200
4,34,c,3.9940169861838524e-05,200
4,35,c,3.686784343126763e-05,200
4,36,c,3.4031850239321006e-05,200
4,37,c,3.141401077258797e-05,200
4,38,c,2.899754394432625e-05,200
4,39,c,2.67669595229313e-05,200
4,40,c,2.470795883534464e-05,200
4,41,c,2.2807343108408046e-05,200
4,42,c,2.1052928861164086e-05,200
4,43,c,1.943346980513885e-05,200
4,44,c,1.7938584752648223e-05,200
4,45,c,1.655869107036533e-05,200
4,46,c,1.528494325189022e-05,200
4,47,c,1.4109176215692893e-05,200
4,48,c,1.3023852964698005e-05,200
4,49,c,1.2022016271743709e-05,200
4,50,c,0.00014426390673307992,200
5,0,c,0.000627265227265663,200
5,1,c,0.0005790139668584573,200
5,2,c,0.0005344743487194512,200
5,3,c,0.0004933608613778263,200
5,4,c,0.00045540995582414877,200
5,5,c,0.0004203783560871626,200
5,6,c,0.0003880414997663674,200
5,7,c,0.00035819209852401893,200
5,8,c,0.00033063880930850076,200
5,9,c,0.0003052050077917008,200
5,10,c,0.00028172765615730623,200
5,11,c,0.0002600562579827164,200
5,12,c,0.0002400518935145192,200
5,13,c,0.0002215863291539717,200
5,14,c,0.0002045411954435175,200
5,15,c,0.00018880722828521366,200
5,16,c,0.00017428356852732085,200
5,17,c,0.00016087711542874222,200
5,18,c,0.00014850192985701145,200
5,19,c,0.0001370786833943324,200
5,20,c,0.00012653414982028897,200
5,21,c,0.00011680073571088935,200
5,22,c,0.00010781604714601497,200
5,23,c,9.952248974671054e-05,200
5,24,c,9.186689947900308e-05,200
5,25,c,8.480020185748053e-05,200
5,26,c,7.827709736430386e-05,200
5,27,c,7.225577106616557e-05,200
5,28,c,6.669762456912632e-05,200
5,29,c,6.156702859196801e-05,200
5,30,c,5.6831094572437486e-05,200
5,31,c,5.245946384232118e-05,200
5,32,c,4.84241130199668e-05,200
5,33,c,4.469917437239669e-05,200
5,34,c,4.1260769995945613e-05,200
5,35,c,3.8086858752107606e-05,200
5,36,c,3.515709497780958e-05,200
5,37,c,3.245269806372069e-05,200
5,38,c,2.9956332065549116e-05,200
5,39,c,2.7651994575547547e-05,200
5,40,c,2.5524914142781042e-05,200
5,41,c,2.356145558396919e-05,200
5,42,c,2.174903257764817e-05,200
5,43,c,2.0076026983033736e-05,200
5,44,c,1.853171436406391e-05,200
5,45,c,1.7106195242786855e-05,200
5,46,c,1.5790331640991897e-05,200
5,47,c,1.4575688503148857e-05,200
5,48,c,1.345447962528305e-05,200
5,49,c,1.2419517743407912e-05,200
5,50,c,0.00014903391485302222,200
6,0,c,0.0006479829150358625,200
6,1,c,0.000598137983396481,200
6,2,c,0.0005521272843464083,200
6,3,c,0.0005096558763726797,200
6,4,c,0.00047045150581298496,200
6,5,c,0.00043426286163308165,200
6,6,c,0.0004008579644523816,200
6,7,c,0.00037002267949100655,200
6,8,c,0.0003415593439056866,200
6,9,c,0.0003152854997151631,200
6,10,c,0.0002910327241935745,200
6,11,c,0.00026864555023319785,200
6,12,c,0.000247980469756747,200
6,13,c,0.0002289050137900399,200
6,14,c,0.00021129690329898152,200
6,15,c,0.00019504326534624083,200
6,16,c,0.00018003990954423705,200
6,17,c,0.0001661906601653719,200
6,18,c,0.00015340673962855637,200
6,19,c,0.00014160619941002277,200
6,20,c,0.000130713394730238,200
6,21,c,0.00012065849964964456,200
6,22,c,0.00011137705946474663,200
6,23,c,0.00010280957753521718,200
6,24,c,9.490113389387033e-05,200
6,25,c,8.760103319420597e-05,200
6,26,c,8.086247973889726e-05,200
6,27,c,7.464227750631531e-05,200
6,28,c,6.890055325188102e-05,200
6,29,c,6.360050090938727e-05,200
6,30,c,5.870814565356483e-05,200
6,31,c,5.4192126112164154e-05,200
6,32,c,5.002349333066263e-05,200
6,33,c,4.617552520132427e-05,200
6,34,c,4.2623555166803826e-05,200
